TrueQB.ru,TrueQB.ru.sru,WebberOnRunsV3QB.APL985LC.deltaP,WebberOnRunsV3QB.APL985LC.kTau,WebberOnRunsV3QB.APL985LC.krp,WebberOnRunsV3QB.Brkly25.deltaP,WebberOnRunsV3QB.Brkly25.kTau,WebberOnRunsV3QB.Brkly25.krp,WebberOnRunsV3QB.Brkly26.deltaP,WebberOnRunsV3QB.Brkly26.kTau,WebberOnRunsV3QB.Brkly26.krp,WebberOnRunsV3QB.CLARIT98CLUS.deltaP,WebberOnRunsV3QB.CLARIT98CLUS.kTau,WebberOnRunsV3QB.CLARIT98CLUS.krp,WebberOnRunsV3QB.CLARIT98COMB.deltaP,WebberOnRunsV3QB.CLARIT98COMB.kTau,WebberOnRunsV3QB.CLARIT98COMB.krp,WebberOnRunsV3QB.Cor7A1clt.deltaP,WebberOnRunsV3QB.Cor7A1clt.kTau,WebberOnRunsV3QB.Cor7A1clt.krp,WebberOnRunsV3QB.Cor7A3rrf.deltaP,WebberOnRunsV3QB.Cor7A3rrf.kTau,WebberOnRunsV3QB.Cor7A3rrf.krp,WebberOnRunsV3QB.ETHAC0.deltaP,WebberOnRunsV3QB.ETHAC0.kTau,WebberOnRunsV3QB.ETHAC0.krp,WebberOnRunsV3QB.FLab7ad.deltaP,WebberOnRunsV3QB.FLab7ad.kTau,WebberOnRunsV3QB.FLab7ad.krp,WebberOnRunsV3QB.FLab7at.deltaP,WebberOnRunsV3QB.FLab7at.kTau,WebberOnRunsV3QB.FLab7at.krp,WebberOnRunsV3QB.INQ501.deltaP,WebberOnRunsV3QB.INQ501.kTau,WebberOnRunsV3QB.INQ501.krp,WebberOnRunsV3QB.INQ502.deltaP,WebberOnRunsV3QB.INQ502.kTau,WebberOnRunsV3QB.INQ502.krp,WebberOnRunsV3QB.LNaTitDesc7.deltaP,WebberOnRunsV3QB.LNaTitDesc7.kTau,WebberOnRunsV3QB.LNaTitDesc7.krp,WebberOnRunsV3QB.LNmanual7.deltaP,WebberOnRunsV3QB.LNmanual7.kTau,WebberOnRunsV3QB.LNmanual7.krp,WebberOnRunsV3QB.MerAdRbtnd.deltaP,WebberOnRunsV3QB.MerAdRbtnd.kTau,WebberOnRunsV3QB.MerAdRbtnd.krp,WebberOnRunsV3QB.MerTetAdtnd.deltaP,WebberOnRunsV3QB.MerTetAdtnd.kTau,WebberOnRunsV3QB.MerTetAdtnd.krp,WebberOnRunsV3QB.acsys7al.deltaP,WebberOnRunsV3QB.acsys7al.kTau,WebberOnRunsV3QB.acsys7al.krp,WebberOnRunsV3QB.acsys7mi.deltaP,WebberOnRunsV3QB.acsys7mi.kTau,WebberOnRunsV3QB.acsys7mi.krp,WebberOnRunsV3QB.att98atdc.deltaP,WebberOnRunsV3QB.att98atdc.kTau,WebberOnRunsV3QB.att98atdc.krp,WebberOnRunsV3QB.att98atde.deltaP,WebberOnRunsV3QB.att98atde.kTau,WebberOnRunsV3QB.att98atde.krp,WebberOnRunsV3QB.bbn1.deltaP,WebberOnRunsV3QB.bbn1.kTau,WebberOnRunsV3QB.bbn1.krp,WebberOnRunsV3QB.gersh1.deltaP,WebberOnRunsV3QB.gersh1.kTau,WebberOnRunsV3QB.gersh1.krp,WebberOnRunsV3QB.gersh2.deltaP,WebberOnRunsV3QB.gersh2.kTau,WebberOnRunsV3QB.gersh2.krp,WebberOnRunsV3QB.ibmg98b.deltaP,WebberOnRunsV3QB.ibmg98b.kTau,WebberOnRunsV3QB.ibmg98b.krp,WebberOnRunsV3QB.ibms98a.deltaP,WebberOnRunsV3QB.ibms98a.kTau,WebberOnRunsV3QB.ibms98a.krp,WebberOnRunsV3QB.ibms98b.deltaP,WebberOnRunsV3QB.ibms98b.kTau,WebberOnRunsV3QB.ibms98b.krp,WebberOnRunsV3QB.iit98au1.deltaP,WebberOnRunsV3QB.iit98au1.kTau,WebberOnRunsV3QB.iit98au1.krp,WebberOnRunsV3QB.iowacuhk1.deltaP,WebberOnRunsV3QB.iowacuhk1.kTau,WebberOnRunsV3QB.iowacuhk1.krp,WebberOnRunsV3QB.iowacuhk2.deltaP,WebberOnRunsV3QB.iowacuhk2.kTau,WebberOnRunsV3QB.iowacuhk2.krp,WebberOnRunsV3QB.mds98t.deltaP,WebberOnRunsV3QB.mds98t.kTau,WebberOnRunsV3QB.mds98t.krp,WebberOnRunsV3QB.mds98td.deltaP,WebberOnRunsV3QB.mds98td.kTau,WebberOnRunsV3QB.mds98td.krp,WebberOnRunsV3QB.nectitech.deltaP,WebberOnRunsV3QB.nectitech.kTau,WebberOnRunsV3QB.nectitech.krp,WebberOnRunsV3QB.nectitechdes.deltaP,WebberOnRunsV3QB.nectitechdes.kTau,WebberOnRunsV3QB.nectitechdes.krp,WebberOnRunsV3QB.nsasgrp3.deltaP,WebberOnRunsV3QB.nsasgrp3.kTau,WebberOnRunsV3QB.nsasgrp3.krp,WebberOnRunsV3QB.nsasgrp4.deltaP,WebberOnRunsV3QB.nsasgrp4.kTau,WebberOnRunsV3QB.nsasgrp4.krp,WebberOnRunsV3QB.nttdata7Al0.deltaP,WebberOnRunsV3QB.nttdata7Al0.kTau,WebberOnRunsV3QB.nttdata7Al0.krp,WebberOnRunsV3QB.nttdata7Al2.deltaP,WebberOnRunsV3QB.nttdata7Al2.kTau,WebberOnRunsV3QB.nttdata7Al2.krp,WebberOnRunsV3QB.ok7am.deltaP,WebberOnRunsV3QB.ok7am.kTau,WebberOnRunsV3QB.ok7am.krp,WebberOnRunsV3QB.ok7ax.deltaP,WebberOnRunsV3QB.ok7ax.kTau,WebberOnRunsV3QB.ok7ax.krp,WebberOnRunsV3QB.pirc8Aa2.deltaP,WebberOnRunsV3QB.pirc8Aa2.kTau,WebberOnRunsV3QB.pirc8Aa2.krp,WebberOnRunsV3QB.pirc8Ad.deltaP,WebberOnRunsV3QB.pirc8Ad.kTau,WebberOnRunsV3QB.pirc8Ad.krp,WebberOnRunsV3QB.ru,WebberOnRunsV3QB.ru.a,WebberOnRunsV3QB.ru.kru,WebberOnRunsV3QB.ru.logAvg,WebberOnRunsV3QB.ru.logAvgN,WebberOnRunsV3QB.ru.sru,WebberOnRunsV3QB.tno7exp1.deltaP,WebberOnRunsV3QB.tno7exp1.kTau,WebberOnRunsV3QB.tno7exp1.krp,WebberOnRunsV3QB.tno7tw4.deltaP,WebberOnRunsV3QB.tno7tw4.kTau,WebberOnRunsV3QB.tno7tw4.krp,WebberOnRunsV3QB.unc7aal1.deltaP,WebberOnRunsV3QB.unc7aal1.kTau,WebberOnRunsV3QB.unc7aal1.krp,WebberOnRunsV3QB.unc7aal2.deltaP,WebberOnRunsV3QB.unc7aal2.kTau,WebberOnRunsV3QB.unc7aal2.krp,WebberOnRunsV3QB.uoftimgr.deltaP,WebberOnRunsV3QB.uoftimgr.kTau,WebberOnRunsV3QB.uoftimgr.krp,WebberOnRunsV3QB.uoftimgu.deltaP,WebberOnRunsV3QB.uoftimgu.kTau,WebberOnRunsV3QB.uoftimgu.krp
LNaTitDesc7@387,0.2,0.0,0.1429,0.0,0.0,-0.3333,0.0,0.0,-1.0,0.0,0.0,-0.0545,0.0,0.0,0.5,0.0,0.0,0.2333,0.0,0.0,0.0667,0.0,0.0,0.3455,0.2667,0.0,-0.4667,0.0,0.0,0.0,0.0667,0.0,-0.4667,0.0,0.0,-0.4667,0.0,,,,,,,0.0,-0.3333,0.0,0.0,0.2,0.0,0.0,0.1636,0.0,0.0,-1.0,0.0,0.0,0.3333,0.0,0.0,0.3091,0.0,0.0,0.3333,0.0,0.0,0.0769,0.0,0.0,0.0549,0.0,0.0,-0.4,0.0333,0.0,0.2,0.0,0.0,-0.3333,0.0,0.0,0.6,0.0,0.0,0.6667,0.0,0.0,0.3333,0.0,0.0,0.0421,0.0,0.0,0.5441,0.0,0.0,-0.3333,0.0,0.0,0.7333,0.0,0.0,-0.0909,0.0,0.0,-0.1273,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333,0.0,0.0,-0.2,0.0,0.0,-1.0,0.0,0.0,0.0,0.0333,LNaTitDesc7@387,0.0,0.0,0.0,0.0,0.2,0.0667,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333,0.0,0.0,-1.0,0.0
LNaTitDesc7@388,0.3,0.0,-0.0476,0.0,0.0,0.1667,0.0,0.0,-0.0769,0.0,0.0,0.3333,0.0,0.0,-0.0667,0.0,0.0,0.4286,0.0,0.0,-0.0222,0.0,0.0,0.0,0.4667,0.0,-0.1429,0.0,0.0,-0.0909,0.0666,0.0,0.5333,0.0,0.0,0.3971,0.0,,,,,,,0.0,0.1273,0.0,0.0,0.0476,0.0,0.0,0.4545,0.0,0.0,0.6667,0.0,0.0,0.3889,0.0,0.0,0.3333,0.0,0.0,-0.2353,0.0,0.0,0.3333,0.1667,0.0,1.0,0.1,0.0,0.0167,0.0,0.0,0.0909,0.0,0.0,-0.0606,0.0,0.0,-0.3889,0.0,0.0,0.2364,0.0,0.0,0.2364,0.0,0.0,0.0,0.7333,0.0,0.0667,0.0,0.0,0.0714,0.0334,0.0,0.5333,0.0,0.0,0.4359,0.0,0.0,0.4545,0.0,0.0,0.3667,0.0,0.0,0.1912,0.0,0.0,0.3905,0.0,0.0,0.3167,0.0,0.0,-0.0256,0.0,0.0,0.0,0.0,LNaTitDesc7@388,0.0,0.0,0.0,0.0,0.3,0.0,0.5,0.1333,0.0,0.3725,0.0,0.0,-0.1429,0.0,0.0,0.011,0.0,0.0,-0.0182,0.0,0.0,0.3407,0.0
LNaTitDesc7@389,0.0333,0.0,-0.1667,0.2667,0.0,-0.1026,0.0667,0.1333,0.0,0.2667,0.0,-1.0,0.2,0.4,0.0,0.4667,0.0,0.5673,0.0,0.0,0.4,0.0,0.0334,0.0,0.3667,0.0,0.3571,0.0333,0.0,0.4,0.1,0.0,0.2667,0.0,0.0,0.4667,0.0,,,,,,,0.0,-1.0,0.0,0.0,0.0,0.0667,0.0,-0.3333,0.0,0.0,0.0,0.4333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.1,0.0,0.6,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0333,0.0,-1.0,0.0,0.0,-1.0,0.4333,0.0,0.0,0.0333,0.0,0.0,0.0,0.0334,-1.0,0.4,0.0,0.1429,0.0,0.0,0.0,0.0333,0.0,0.1868,0.0,0.0,0.2444,0.0333,0.0,0.3818,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,1.0,0.2667,LNaTitDesc7@389,0.0,0.0,0.0835 ,1.0 ,0.0333,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.0,0.0,0.0,0.2,0.0,-1.0,0.0333
LNaTitDesc7@390,0.4333,0.0,0.3091,0.1,0.0,0.4505,0.0,0.0,0.3626,0.0,0.0,0.1026,0.0,0.0,0.0513,0.0,0.0,0.7536,0.0,0.0,0.6443,0.0,0.0,0.3714,0.0667,0.0,0.5556,0.0333,0.0,0.3187,0.0,0.0,0.5165,0.0,0.0,0.5165,0.0,,,,,,,0.0,0.5133,0.0,0.0,0.3333,0.0,0.0,0.4867,0.0,0.0,0.2677,0.0,0.0,0.6833,0.0,0.0,0.5556,0.0,0.0,0.6923,0.0,0.0,-0.0182,0.1333,0.0,0.303,0.0,0.0,0.6154,0.0333,0.0,0.4848,0.0,0.0,0.4848,0.0333,0.0,0.5152,0.0667,0.0,0.5824,0.0,0.0,0.4857,0.0,0.0,0.5797,0.0,0.0,0.5897,0.0,0.0,0.3636,0.1,0.0,0.4359,0.0,0.0,0.2727,0.1,0.0,0.6667,0.0,0.0,0.3099,0.0,0.0,0.359,0.0666,0.0,0.6571,0.0,0.0,0.6381,0.0,0.0,0.581,0.0,0.0333,0.3939,0.0333,LNaTitDesc7@390,0.0,0.0,1.0 ,0.3939 ,0.4333,0.0,0.6667,0.0333,0.0,0.5714,0.0,0.0,0.219,0.0,0.0,0.3187,0.0,0.0,0.3333,0.0,0.0,0.4783,0.0
LNaTitDesc7@391,0.8333,0.0,0.6667,0.4333,0.0,0.0,0.0,0.0,-0.0167,0.0,0.0,-0.4222,0.0,0.0,-0.0556,0.0,0.0,0.0476,0.0666,0.0,0.0833,0.0,0.0,0.0714,0.0333,0.0,-0.1765,0.0,0.0,-1.0,0.0,0.0,0.4248,0.0,0.0,0.2288,0.0,,,,,,,0.0,0.0549,0.0,0.0,0.1333,0.0,0.0,0.0,0.5333,0.1334,1.0,0.4334,0.0,0.2421,0.0,0.0,0.2281,0.0,0.0,0.1111,0.0,0.0,0.2,0.0333,0.0,0.0667,0.1,0.0,-0.1515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0222,0.0333,0.0,0.1282,0.0,0.0,-0.2,0.0,0.0,-0.0667,0.2333,0.0,0.5425,0.0,0.0,0.4,0.1667,0.0,0.3529,0.0,0.0,-0.3333,0.0,0.0,-1.0,0.0,0.0,0.2778,0.0,0.0,0.2,0.0,0.0,0.3333,0.0,0.0,0.0909,0.0,0.0,0.0,0.0667,0.0,0.0,0.0,LNaTitDesc7@391,0.0,0.0,0.3078 ,1.0 ,0.8333,0.0,0.3167,0.0,0.0,0.1818,0.0,0.0,-0.1111,0.0,0.0,0.0222,0.0,0.0,0.2381,0.0,0.0,0.2121,0.0
LNaTitDesc7@392,0.4667,0.0,0.4805,0.0,0.0,-0.1429,0.0333,0.0,0.0588,0.0,0.0,-0.0182,0.0,0.0,0.6833,0.0,0.0,0.3895,0.0,0.0,-0.1242,0.0,0.0,0.1462,0.0,0.0,0.1029,0.0,0.0,0.1176,0.0,0.0,0.7174,0.0,0.0,0.7174,0.0,,,,,,,0.0,-0.1048,0.0,0.0,-0.2059,0.0,0.0,0.0882,0.0,0.0,-0.0667,0.0,0.0,0.1765,0.0,0.0,-0.0476,0.0,0.0,-0.0545,0.0,0.0,0.2527,0.1334,0.0,0.3824,0.0,0.0,0.2,0.0,0.0,0.6737,0.0,0.0,0.5671,0.0,0.0,0.2308,0.0667,0.0,-0.1048,0.0,0.0,-0.1667,0.0,0.0,0.1813,0.0,0.0,0.2941,0.0,0.0,0.0476,0.0,0.0,0.7174,0.0,0.0,0.2515,0.0,0.0,0.3824,0.0,0.0,0.1696,0.0,0.0,0.4971,0.0,0.0,-0.0182,0.0,0.0,-0.0182,0.0,0.0,-0.0667,0.0,0.0,0.2,0.0334,LNaTitDesc7@392,0.0,0.0,0.0,0.0,0.4667,0.0,0.4211,0.0,0.0,0.1765,0.0,0.0,0.2095,0.0,0.0,0.3789,0.0,0.0,0.5178,0.0,0.0,0.6104,0.0
LNaTitDesc7@393,0.4333,0.0,0.4706,0.1667,0.0,0.5735,0.0,0.0,0.3203,0.0,0.0,1.0,0.0,0.0333,0.3333,0.0333,0.0,-0.033,0.0,0.0,-0.3333,0.0,0.0,0.35,0.0,0.0,0.4632,0.0,0.0,0.5065,0.0,0.0,0.4737,0.0,0.0,0.4737,0.0,,,,,,,0.0,0.2778,0.0,0.0,0.2,0.0,0.0,0.4857,0.0,0.0,0.0,0.1333,0.0,0.4762,0.0,0.0,0.5147,0.0666,0.0,-0.0606,0.0333,0.0,-0.2,0.4333,0.0,0.4667,0.0,0.0,0.3684,0.0,0.0,0.5415,0.0,0.0,0.6211,0.0,0.0,0.4182,0.1,0.0,0.4667,0.0,0.0,0.6667,0.0,0.0,-0.5714,0.0,0.0,0.5474,0.0,0.0,0.3333,0.1667,0.0,0.3167,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0334,0.0,0.0,0.2667,0.0,0.1912,0.0,0.0,0.3382,0.0,0.0,0.5556,0.0,0.0,0.5474,0.0333,LNaTitDesc7@393,0.0,0.0,1.0 ,0.3333 ,0.4333,0.0,0.2,0.0,0.0,0.2051,0.0,0.0,1.0,0.0334,0.0,1.0,0.0,0.0,0.2833,0.0,0.0,0.0769,0.0334
LNaTitDesc7@394,0.1,0.0,0.0714,0.1,0.0,0.0,0.4333,0.0,-1.0,0.0333,0.0,1.0,0.6333,0.0334,-1.0,0.4,0.0,0.0,0.3667,0.0,0.0,0.0,0.0,0.0,0.0334,0.0,-1.0,0.0,0.0,0.0,0.0333,0.0,0.3333,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6667,0.0,0.0,0.3333,0.0667,0.0,0.0,0.0,0.0,0.0,0.5667,0.0,0.0,0.0333,0.0,0.0,0.2667,0.0,0.2647,0.0,0.0,0.2632,0.0,0.0,-0.5238,0.2,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.1333,0.0,1.0,0.0,0.0,0.0,0.0334,0.0,1.0,0.1,0.0,0.0,0.0333,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0334,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0333,0.0,0.0,0.3667,LNaTitDesc7@394,0.0056,0.0667,0.0835 ,1.0 ,0.1,0.0,0.3333,0.0,0.0,-1.0,0.0,0.0,0.6667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LNaTitDesc7@395,0.3333,0.0,0.1667,0.0,0.0,-1.0,0.1,0.0,-0.3889,0.0666,0.0,-0.3333,0.0,0.0,-1.0,0.0,0.0,0.6667,0.0333,0.0,-0.1282,0.0,0.0,0.3187,0.0,0.0,0.1273,0.0,0.0,-0.0769,0.0333,0.0,-0.2157,0.0,0.0,-0.1765,0.0,,,,,,,0.0,0.0,0.0,0.0,-0.1538,0.0,0.0,0.0,0.0,0.0,0.2889,0.0,0.0,0.0222,0.0,0.0,0.1667,0.0666,0.0,0.4545,0.0,0.0,-0.6,0.3,0.0,0.0556,0.0,0.0,-0.0606,0.0,0.0,0.3091,0.0,0.0,0.2571,0.0,0.0667,-0.1667,0.2,0.0,-0.3091,0.0,0.0,-0.1636,0.0,0.0,0.3333,0.0667,0.0,-0.0182,0.0334,0.0,1.0,0.0334,0.0,-0.0842,0.0,0.0,-0.1556,0.0,0.0,-0.1111,0.0333,0.0,0.5,0.0,0.0,0.0476,0.0,0.0,0.1212,0.0,0.0,-0.1282,0.0,0.0,-0.0909,0.0333,0.0,0.3571,0.0,LNaTitDesc7@395,0.0,0.0,0.3335 ,0.1667 ,0.3333,0.0,0.6429,0.0,0.0,0.1818,0.0,0.0,-0.2889,0.0,0.0,-0.1818,0.0,0.0,-0.0545,0.0,0.0,-0.0222,0.0
LNaTitDesc7@396,0.7333,0.0,0.5817,0.0333,0.0,0.6838,0.0,0.0,0.4842,0.0,0.0,0.3235,0.0,0.0,0.0667,0.0333,0.0,0.7053,0.0,0.0,0.6667,0.0,0.0,0.4286,0.0666,0.0,0.5508,0.0,0.0,0.7778,0.0,0.0,0.7154,0.0,0.0,0.7056,0.0,,,,,,,0.0,0.5684,0.0,0.0,0.5439,0.0,0.0,0.7319,0.0,0.0,0.7391,0.0,0.0,0.4771,0.0,0.0,0.6733,0.0,0.0,0.6431,0.0,0.0,0.4,0.0333,0.0,0.4971,0.0,0.0,0.6581,0.0,0.0,0.5652,0.0,0.0,0.4118,0.0,0.0,0.6526,0.0,0.0,0.4971,0.0,0.0,0.4854,0.0,0.0,0.4387,0.0,0.0,0.8067,0.0,0.0,0.6725,0.0,0.0,0.7949,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5905,0.0,0.0,0.6364,0.0,0.0,0.6862,0.0,0.0,0.7046,0.0,0.0,0.1619,0.0,0.0,0.2947,0.0,LNaTitDesc7@396,0.0,0.0,0.0769 ,0.2444 ,0.7333,0.0,0.4762,0.0,0.0,0.6838,0.0,0.0,0.6364,0.0,0.0,0.6667,0.0,0.0,0.6732,0.0,0.0333,0.2444,0.4333
LNaTitDesc7@397,0.0333,0.0,-0.2857,0.0,0.0,0.0,0.0333,0.0,-0.3333,0.0333,0.0,-1.0,0.0334,0.0,-1.0,0.0333,0.0,0.2,0.0,0.0,-1.0,0.0,0.0,0.1429,0.0,0.0,0.6667,0.0,0.0,0.6667,0.0,0.0,0.3889,0.0,0.0,0.3939,0.0,,,,,,,0.0,0.4,0.0334,0.0,0.0,0.0667,0.0,0.0,0.0666,0.0,0.3333,0.0667,0.0,-0.0476,0.0,0.0,-0.3333,0.0,0.0,-0.3333,0.0,0.0,0.0,0.5667,0.0,0.3333,0.4667,0.0,0.1429,0.1334,0.0,0.011,0.0334,0.0,0.6111,0.0,0.0,0.0,0.4333,0.0,-0.8,0.0,0.0,-0.2,0.0,0.0,0.6667,0.0333,0.0,-0.1111,0.0,0.0,0.0,0.0333,0.0,0.4615,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1429,0.0667,0.0,0.3333,0.3,0.0,0.3333,0.0333,0.0,0.3333,0.0,0.0,0.2,0.0,0.0,0.0,0.1,LNaTitDesc7@397,0.0,0.1,0.0,0.0,0.0333,0.0,0.3333,0.0,0.0,0.1429,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,-1.0,0.1334,0.0,0.2381,0.0
LNaTitDesc7@398,0.2333,0.0,0.4667,0.3667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.0667,0.0,0.0,0.0,0.0,0.0,-0.1212,0.0,0.0,0.3333,0.0,0.0,0.359,0.0,0.0,0.6667,0.0,0.0,0.3333,0.0,,,,,,,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.4667,0.0,0.1,0.1429,0.1,0.0,0.3333,0.0,0.0,0.0667,0.0,0.0,0.6667,0.0,0.0,-0.3333,0.6333,0.0,0.2,0.2,0.0,0.0882,0.0334,0.0,0.1111,0.0,0.1,-0.1667,0.1666,0.0,-0.6667,0.0,0.0,-1.0,0.0,0.0,-0.3333,0.0,0.0,-0.0182,0.0333,0.0,0.2952,0.0,0.0,-0.3333,0.0,0.0,0.4667,0.0,0.0334,1.0,0.0334,0.0,-0.3333,0.0,0.0,0.2444,0.0,0.0,0.2444,0.0,0.0,0.5238,0.0,0.0,0.4667,0.0,0.0,0.3333,0.0,0.0,-1.0,0.0,LNaTitDesc7@398,0.0,0.0,0.6732 ,2.3095 ,0.2333,0.0,0.6667,0.0,0.0,0.0667,0.0,0.0,0.0667,0.0,0.0,0.0667,0.0,0.0,0.0,0.0333,0.0333,1.0,0.3
LNaTitDesc7@399,0.5333,0.0,0.619,0.0,0.0,0.0769,0.0,0.0,0.0989,0.0,0.0,0.4909,0.0333,0.0333,0.6667,0.0666,0.0,0.3333,0.0,0.0,0.2778,0.0,0.0,-0.2647,0.0,0.0,-0.0857,0.0,0.0,-0.0909,0.2,0.0,0.1238,0.0,0.0,0.1238,0.0,,,,,,,0.0,0.1273,0.0,0.0,0.4444,0.0,0.0,0.2,0.0,0.0,0.2747,0.0,0.0,0.6429,0.0,0.0,0.3889,0.0,0.0,0.4412,0.0,0.0,0.1429,0.3666,0.0,0.6,0.2334,0.0,0.2059,0.0334,0.0,0.359,0.0,0.0,0.0667,0.0,0.0,0.2364,0.0,0.0,0.0182,0.0,0.0,0.0667,0.0,0.0,0.1648,0.0,0.0,0.011,0.0,0.0,0.4667,0.0333,0.0,0.1833,0.0,0.0,0.5238,0.0,0.0,0.5238,0.0,0.0,0.3818,0.0,0.0,0.3778,0.0,0.0,0.0667,0.0,0.0,0.0667,0.0,0.0,0.3636,0.0,0.0,-0.2,0.2,LNaTitDesc7@399,0.0,0.0,0.5 ,0.6667 ,0.5333,0.0,0.2952,0.0,0.0,0.4412,0.0,0.0,0.3333,0.0,0.0,0.1556,0.0,0.0,0.2527,0.0,0.0,0.5882,0.0333
LNaTitDesc7@400,0.6,0.0,0.4559,0.0,0.0,0.1462,0.0,0.0,0.2424,0.0,0.0,0.0409,0.0,0.0,-0.1795,0.0333,0.0,0.3992,0.0,0.0,0.2727,0.0,0.0,0.0909,0.0,0.0,0.1813,0.0,0.0,0.4565,0.0,0.0,0.2174,0.0,0.0,0.1621,0.0,,,,,,,0.0,0.2208,0.0,0.0,0.2421,0.0,0.0,0.3123,0.0,0.0,-0.1429,0.0,0.0,0.4545,0.0,0.0,0.2947,0.0,0.0,0.2,0.0,0.0,0.1345,0.0,0.0,0.3478,0.0,0.0,0.0737,0.0,0.0,0.5429,0.0,0.0,0.4118,0.0,0.0,0.1503,0.0,0.0,0.0,0.0,0.0,-0.0316,0.0,0.0,0.5178,0.0,0.0,0.4229,0.0,0.0,-0.1912,0.0334,0.0,0.2095,0.0,0.0,0.4,0.0,0.0,0.3676,0.0,0.0,0.4269,0.0,0.0,0.3238,0.0,0.0,0.1474,0.0,0.0,0.1368,0.0,0.0,0.4526,0.0,0.0,0.4771,0.0,LNaTitDesc7@400,0.0,0.0,0.0,0.0,0.6,0.0,0.3167,0.0,0.0,0.2411,0.0,0.0,0.1503,0.0,0.0,0.0441,0.0,0.0,0.2941,0.0,0.0,0.2026,0.0
LNmanual7@351,0.6667,0.0,-0.0989,0.2,0.0,0.5455,0.0,0.0,0.3684,0.0,0.0,0.4947,0.0,0.0,0.5238,0.0,0.0,0.3918,0.0,0.0,-0.019,0.0,0.0,0.2047,0.0333,0.0,0.4704,0.0,0.0,0.0,0.2,0.0,0.5133,0.0,0.0,0.5133,0.0,,,,,,,0.0,0.0286,0.0,0.0,0.0737,0.0,0.0,0.1474,0.0,0.0,0.4248,0.0,0.0,0.4857,0.0,0.0,0.6095,0.0,0.0,0.4831,0.0,0.0,0.4459,0.0333,0.0,0.1304,0.0,0.0,0.1304,0.0,0.0,0.3281,0.0,0.0,0.1462,0.0,0.0,0.2411,0.0,0.0,0.4229,0.0,0.0,0.3992,0.0,0.0,0.3789,0.0,0.0,0.4229,0.0,0.0,-0.0526,0.0,0.0,0.5133,0.0,0.0,-0.0545,0.3667,0.0,0.011,0.0,0.0,0.2554,0.0,0.0,0.2641,0.0,0.0,0.5205,0.0,0.0,0.4412,0.0,0.0,0.1621,0.0,0.0,0.2281,0.0,LNmanual7@351,0.0,0.0333,0.0,0.0,0.6667,0.0,0.4933,0.0,0.0,0.5133,0.0,0.0,0.2208,0.0,0.0,0.0909,0.0,0.0,0.4269,0.0,0.0,0.614,0.0
LNmanual7@352,0.6333,0.0,0.4,0.0667,0.0,0.0,0.3666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0334,0.0,0.3667,0.0,0.0,0.5455,0.0,0.0,0.3333,0.1,0.0,0.181,0.1334,0.0,0.1345,0.0,0.0,0.2333,0.0,0.0,0.2333,0.0,,,,,,,0.0,0.3158,0.0,0.0,0.3846,0.0,0.0,0.2164,0.0,0.0333,-1.0,0.2667,0.0,0.4242,0.0,0.0,0.1263,0.0,0.0,0.3077,0.0,0.0666,0.0,0.0666,0.0,0.1636,0.2333,0.0,0.0316,0.0,0.0,0.4725,0.1,0.0,-0.4,0.0666,0.0,0.0,0.3,0.0,0.6667,0.0,0.0,-0.2,0.0,0.0,0.0952,0.0,0.0,0.2208,0.0,0.0,0.3333,0.2,0.0,0.2333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1429,0.0,0.0,0.2857,0.0667,0.0,-0.6667,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.4444,0.0,LNmanual7@352,0.0218,0.0333,0.6553 ,2.0 ,0.6,0.0,0.3971,0.0,0.0,0.4066,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0333,-1.0,0.0333,0.0,-0.1429,0.0
